id,name,latitude,longitude,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
3344639,"Spacious room, Shared bath, Red line",42.32293006,-71.05777995,42.32293006,-71.05777995,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00 ,$200.00 ,$20.00 ,$35.00 ,10,9,10,10,9,9,f,strict,3.18
91588,Sunny Private Bedroom with Parking,42.31357973,-71.04696815,42.31357973,-71.04696815,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$80.00 ,$100.00 ,$25.00 ,$35.00 ,9,10,10,9,9,9,f,moderate,0.12
9887664,Luxurious Modern 2 bedroom 2 bathroom,42.31663193,-71.04185882,42.31663193,-71.04185882,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",""Laptop Friendly Workspace""}",$160.00 ,$350.00 ,$100.00 ,$0.00 ,9,8,10,10,10,9,t,strict,1.58
6574771,"Comfy bed, Shared bath, Red line",42.32396246,-71.05851325,42.32396246,-71.05851325,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$45.00 ,$200.00 ,$20.00 ,$0.00 ,10,10,10,10,9,10,f,strict,4.03
9494212,Spacious Bedroom in Cozy Home!,42.28923801,-71.0615172,42.28923801,-71.0615172,Apartment,Private room,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",$64.00 ,$250.00 ,$25.00 ,$15.00 ,10,9,10,10,8,9,f,strict,3.75
11853416,Lovely Boston Condo Handy to Subway,42.27963071,-71.06957128,42.27963071,-71.06957128,Condominium,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$189.00 ,$300.00 ,$150.00 ,$25.00 ,NA,NA,NA,NA,NA,NA,f,strict,0.21
9493951,Double Room in Beautiful Home!,42.28904796,-71.06320955,42.28904796,-71.06320955,Apartment,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$75.00 ,$250.00 ,$40.00 ,$10.00 ,10,9,10,10,9,9,f,strict,4.81
10034592,1BR/ 1BA in 2BR/2BA w/ ocean view,42.31716801,-71.04048284,42.31716801,-71.04048284,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$55.00 ,$150.00 ,$30.00 ,$0.00 ,10,9,10,10,10,10,f,strict,1.66
205894,Beautiful Victorian House/Room D,42.29849091,-71.05880244,42.29849091,-71.05880244,House,Private room,2,1.5,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$65.00 ,$100.00 ,$10.00 ,$15.00 ,9,9,9,9,8,9,t,strict,2.05
1352776,Cozy Condo w/ Separate Bath,42.31189661,-71.07336743,42.31189661,-71.07336743,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Iron}",$65.00 ,$100.00 ,$25.00 ,$25.00 ,10,10,10,10,9,9,f,flexible,1.91
13509665,"Umass, MGH, MIT, Harvard, Longwood 16C",42.31284016,-71.05800666,42.31284016,-71.05800666,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$49.00 ,$200.00 ,$45.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
12125635,Minshu's Boston room by subway,42.29197221,-71.06408823,42.29197221,-71.06408823,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$80.00 ,$200.00 ,$30.00 ,$15.00 ,10,10,10,10,10,10,f,moderate,0.97
4793787,Beautiful Apt/Queen Bed/Near Subway,42.31751337,-71.05386354,42.31751337,-71.05386354,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$45.00 ,$100.00 ,$40.00 ,$30.00 ,10,10,10,10,10,10,f,strict,5.47
13574652,Nice Private Room#3 near to JFK/UMass Red Line,42.31948574,-71.05849839,42.31948574,-71.05849839,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$60.00 ,$200.00 ,$50.00 ,$20.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
10559976,Lovely huge room right by subway T,42.28527106,-71.06859175,42.28527106,-71.06859175,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$55.00 ,$200.00 ,$40.00 ,$10.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
9279773,"Great Room near Red Line, free parking",42.309534,-71.04918649,42.309534,-71.04918649,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$70.00 ,$150.00 ,$25.00 ,$25.00 ,10,10,10,10,10,10,f,moderate,1.42
12109171,BOSTON HOME 5 min walk to Train Sta,42.28885815,-71.06566793,42.28885815,-71.06566793,Apartment,Entire home/apt,6,2,3,4,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",$175.00 ,$400.00 ,$100.00 ,$30.00 ,10,10,10,10,9,9,t,strict,4.17
9494511,Cozy Room in Large Home!,42.28880694,-71.06140756,42.28880694,-71.06140756,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",$59.00 ,$250.00 ,$25.00 ,$10.00 ,10,9,9,9,8,9,f,strict,2.98
14918425,"Spacious 3BR Boston apt, walk to train, rest&bars",42.30232768,-71.06769753,42.30232768,-71.06769753,Apartment,Entire home/apt,9,1,3,5,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Free Parking on Street"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$160.00 ,$100.00 ,$75.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
533152,The Penthouse | 2BR 1BA | 4th Floor,42.32188941,-71.06182927,42.32188941,-71.06182927,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",$125.00 ,$500.00 ,$150.00 ,$10.00 ,10,10,9,9,9,9,f,strict,0.41
3415434,"Umass, MGH, City,BCEC,Longwood 2B",42.3204288,-71.05225173,42.3204288,-71.05225173,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$63.00 ,$100.00 ,$50.00 ,$0.00 ,9,6,8,9,9,9,f,strict,0.33
4431210,"Umass, MGH, City,BCEC,Longwood 3B",42.31803419,-71.05451145,42.31803419,-71.05451145,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$49.00 ,$100.00 ,$49.00 ,$0.00 ,8,8,10,10,9,8,f,strict,0.22
826706,Private Room in Spacious Apartment3,42.29996396,-71.08060444,42.29996396,-71.08060444,Apartment,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$72.00 ,$100.00 ,$25.00 ,$10.00 ,6,7,8,7,5,7,f,moderate,0.18
3628320,Sunny Two Bedroom Condo,42.29745365,-71.05850363,42.29745365,-71.05850363,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$130.00 ,$100.00 ,$50.00 ,$5.00 ,10,9,9,9,9,9,f,flexible,0.48
14127153,Transit Accessible Private Room With Airbed!,42.2829924,-71.07393181,42.2829924,-71.07393181,Apartment,Private room,1,1,1,1,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",$31.00 ,$500.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,1
10068240,Spacious Room on Top Floor!,42.28971393,-71.0614035,42.28971393,-71.0614035,Apartment,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$67.00 ,$250.00 ,$40.00 ,$15.00 ,10,9,10,10,9,9,f,strict,3.96
400067,Private Room in Spacious Apartment1,42.30088321,-71.08189711,42.30088321,-71.08189711,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$56.00 ,$100.00 ,$25.00 ,$10.00 ,9,9,9,10,8,8,f,moderate,0.51
530983,The Grand View | 4 BR 2BA | Home,42.31418505,-71.06000715,42.31418505,-71.06000715,House,Entire home/apt,9,2,4,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",$175.00 ,$500.00 ,$200.00 ,$10.00 ,10,10,10,10,9,9,f,strict,0.41
4447430,Beautiful 3BR Townhouse w/ Garage,42.31057857,-71.05507123,42.31057857,-71.05507123,Apartment,Entire home/apt,6,1.5,3,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$300.00 ,$750.00 ,$125.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,0.81
531552,The Shawmut | 2BR 1BA | 1st Floor,42.28981312,-71.05900456,42.28981312,-71.05900456,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",$125.00 ,$500.00 ,$150.00 ,$10.00 ,9,10,8,9,8,9,f,strict,0.22
11759332,Near T Private Room,42.29072925,-71.0645636,42.29072925,-71.0645636,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$65.00 ,$500.00 ,$50.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,f,moderate,NA
3250739,"Umass,City,MGH,Longwood(BI,BWH)(D)",42.31797689,-71.05501438,42.31797689,-71.05501438,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$65.00 ,$100.00 ,$49.00 ,$0.00 ,8,6,9,9,9,8,f,strict,0.6
6887926,"Umass,MGH,Harvard,MIT,Longwood A3",42.31949173,-71.05423388,42.31949173,-71.05423388,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",$68.00 ,$100.00 ,$45.00 ,$0.00 ,7,3,8,8,8,3,f,strict,0.21
579605,The Mayhew | 2BR 1BA | 3rd Floor,42.32280314,-71.06184461,42.32280314,-71.06184461,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher""}",$125.00 ,$500.00 ,$150.00 ,$10.00 ,10,10,10,9,9,9,f,strict,0.2
4216208,2 bedroom close to public transit,42.28090262,-71.08174417,42.28090262,-71.08174417,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",$89.00 ,$100.00 ,$50.00 ,$25.00 ,9,8,10,9,8,9,f,moderate,2.37
8886703,2Beautiful Philadelphia Style Home!,42.28253505,-71.08625683,42.28253505,-71.08625683,House,Private room,2,1.5,1,1,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$52.00 ,$95.00 ,$15.00 ,$10.00 ,9,10,10,10,8,9,f,moderate,1.11
9685085,Room with AirBed Near T!,42.28851074,-71.06963439,42.28851074,-71.06963439,Apartment,Private room,1,1,1,1,Airbed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$38.00 ,$500.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,0.7
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor",42.29866325,-71.06087746,42.29866325,-71.06087746,Apartment,Entire home/apt,6,1,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$165.00 ,$600.00 ,$65.00 ,$0.00 ,10,10,10,10,9,10,f,moderate,6.67
13767907,Clean Spacious 1 BR Near T Station,42.32124293,-71.04362265,42.32124293,-71.04362265,Townhouse,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$60.00 ,$100.00 ,$10.00 ,$0.00 ,8,7,9,9,8,8,t,moderate,4.93
13374617,Private Bdr4 with Airbed,42.28272513,-71.07511892,42.28272513,-71.07511892,Apartment,Private room,1,1,1,1,Airbed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$31.00 ,$500.00 ,$50.00 ,$0.00 ,8,9,10,9,5,8,f,moderate,2.37
4527029,"Umass,City, BECE, MGH, Longwood 16s",42.31226914,-71.05800591,42.31226914,-71.05800591,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$46.00 ,$100.00 ,$49.00 ,$0.00 ,8,6,9,9,8,8,f,moderate,0.42
14093943,Pied-a'-terre - near everything,42.28155957,-71.06288767,42.28155957,-71.06288767,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00 ,$300.00 ,$75.00 ,$10.00 ,4,6,8,8,8,4,f,strict,1
7476936,Harbor Point onthe Bay-UMass Boston,42.31676005,-71.04105591,42.31676005,-71.04105591,Apartment,Private room,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$100.00 ,$250.00 ,$50.00 ,$0.00 ,8,8,10,10,8,9,t,moderate,0.23
1332786,"Cozy Sunporch, Quick Downtown",42.30921908,-71.04564116,42.30921908,-71.04564116,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$47.00 ,$100.00 ,$25.00 ,$0.00 ,10,10,10,10,10,10,t,flexible,2.82
3953472,2 Bedroom Condo near the Red Line ,42.29160795,-71.06134784,42.29160795,-71.06134784,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$144.00 ,$200.00 ,$30.00 ,$12.00 ,10,10,10,10,9,10,f,strict,0.51
18711,The Dorset | 3BR 1BA | 1st Floor,42.32328571,-71.06210287,42.32328571,-71.06210287,Apartment,Entire home/apt,6,1,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",$126.00 ,$500.00 ,$175.00 ,$10.00 ,9,9,9,9,9,9,f,strict,0.22
1544702,Mary's Ocean View Metro Downtown,42.30944862,-71.04554952,42.30944862,-71.04554952,House,Private room,3,2,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$77.00 ,$100.00 ,$25.00 ,$17.00 ,10,10,10,10,9,10,t,flexible,6.09
315982,"Charming, Cozy 2 br Townhouse",42.29928984,-71.05996995,42.29928984,-71.05996995,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$165.00 ,$200.00 ,$110.00 ,$20.00 ,9,9,9,9,8,9,f,strict,1.53
561769,The Sky View | 2BR 1BA | 3rd Floor,42.31323994,-71.06241647,42.31323994,-71.06241647,Apartment,Entire home/apt,6,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",$142.00 ,$500.00 ,$150.00 ,$10.00 ,10,10,8,10,9,9,f,strict,0.08
7071883,Spacious 2 bed w parking available,42.31137052,-71.05185432,42.31137052,-71.05185432,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$195.00 ,$250.00 ,$75.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,1.04
4494419,"Umass, city,MGH,BCEC,Longwood 16E",42.31317862,-71.05637455,42.31317862,-71.05637455,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$59.00 ,$100.00 ,$49.00 ,$0.00 ,8,6,10,10,9,6,f,strict,0.09
13242393,Renovated House near Subway/Rail Everything New,42.30437279,-71.07193226,42.30437279,-71.07193226,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$39.00 ,$300.00 ,$50.00 ,$0.00 ,10,10,10,10,10,10,f,strict,0.43
839265,Private Room in Spacious Apartment2,42.2982235,-71.07621396,42.2982235,-71.07621396,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$56.00 ,$100.00 ,$25.00 ,$10.00 ,9,9,10,9,7,9,f,moderate,0.36
